UMAP_1	UMAP_2	CellType	cell_id
-4.942367087	-13.519916	ECs	cell16181
-3.799092779	-13.27648491	ECs	cell16182
-6.663900862	-11.67785305	ECs	cell16183
-4.107885609	-13.85713429	ECs	cell16184
-6.971196661	-10.38984627	ECs	cell16185
-7.050693045	-10.35597557	ECs	cell16186
-3.882392178	-13.04096359	ECs	cell16187
-7.335731993	-11.78850311	ECs	cell16188
-6.494368563	-10.70150036	ECs	cell16189
-5.304133902	-12.45092434	ECs	cell16190
-4.452944765	-12.75264591	ECs	cell16191
-5.007140646	-12.58657116	ECs	cell16192
-7.527546892	-11.52904076	ECs	cell16193
-7.716555128	-11.6288895	ECs	cell16194
-3.890053044	-13.74136108	ECs	cell16195
-7.091112624	-9.859730187	ECs	cell16196
-5.049100886	-13.14274162	ECs	cell16197
-4.161610613	-13.65470165	ECs	cell16198
-4.587500582	-12.92704243	ECs	cell16199
-7.960146914	-11.90257496	ECs	cell16200
-7.311786661	-11.71894783	ECs	cell16201
-4.332506428	-13.18758625	ECs	cell16202
-5.311495791	-13.22001976	ECs	cell16203
-5.488586436	-12.37712997	ECs	cell16204
-4.894604693	-12.3838715	ECs	cell16205
-6.881505022	-11.64533085	ECs	cell16206
-3.873091469	-13.54606194	ECs	cell16207
-4.574491034	-13.09839863	ECs	cell16208
-5.373419772	-12.29897541	ECs	cell16209
-6.947648058	-10.95592827	ECs	cell16210
-4.00959755	-12.95798153	ECs	cell16211
-4.395778189	-13.33652538	ECs	cell16212
-5.193965445	-12.32423252	ECs	cell16213
-4.429826746	-13.36325878	ECs	cell16214
-4.144748936	-13.55671162	ECs	cell16215
-5.358559618	-12.24433083	ECs	cell16216
-12.47380734	-13.30560535	Fibs	cell16217
-6.821688662	-10.74314446	ECs	cell16218
-7.468966971	-12.03467697	ECs	cell16219
-6.916507254	-11.80942864	ECs	cell16220
-12.30464841	-13.01832623	Fibs	cell16221
-6.694642554	-9.573436204	ECs	cell16222
-6.986715327	-10.14142174	ECs	cell16223
-4.27270628	-12.9121117	ECs	cell16224
-7.347689638	-9.993393364	ECs	cell16225
-4.833698759	-13.44971222	ECs	cell16226
-4.91400815	-12.64176792	ECs	cell16227
-4.083913813	-13.07691139	ECs	cell16228
-12.07719804	-13.29504723	Fibs	cell16229
-11.98496152	-12.98866791	Fibs	cell16230
-5.026126395	-12.28911633	ECs	cell16231
-12.3584652	-13.14371151	Fibs	cell16232
-4.972593794	-13.13370461	ECs	cell16233
-6.779137144	-9.912979546	ECs	cell16234
-7.715903292	-10.58266396	ECs	cell16235
-3.868806849	-13.20330566	ECs	cell16236
-12.38125039	-12.46641773	Fibs	cell16237
-7.304460535	-10.92710251	ECs	cell16238
-3.924237738	-13.57251209	ECs	cell16239
-6.758448611	-9.797886315	ECs	cell16240
-6.621708403	-10.07777638	ECs	cell16241
-4.83694602	-13.07208771	ECs	cell16242
-4.344148407	-13.06837315	ECs	cell16243
-3.915350209	-13.71746964	ECs	cell16244
-5.146674166	-12.47179646	ECs	cell16245
-3.752457629	-13.46420235	ECs	cell16246
-7.0482545	-11.69019646	ECs	cell16247
-4.919932852	-13.29882759	ECs	cell16248
-3.87149168	-13.68669552	ECs	cell16249
-5.185453902	-12.55026573	ECs	cell16250
-7.2299471	-10.4351191	ECs	cell16251
-4.402305136	-13.66509098	ECs	cell16252
-4.093865643	-13.69891018	ECs	cell16253
-7.157719145	-10.74411339	ECs	cell16254
-4.848435412	-12.97745842	ECs	cell16255
-7.106877814	-11.62456936	ECs	cell16256
-12.04986859	-12.91248745	Fibs	cell16257
-7.263749132	-10.40126652	ECs	cell16258
-3.925141821	-13.616651	ECs	cell16259
-4.102897177	-13.20856995	ECs	cell16260
-6.849954138	-10.14388985	ECs	cell16261
-11.97710229	-12.97608608	Fibs	cell16262
-4.846510897	-12.87972874	ECs	cell16263
-6.873138438	-9.764563981	ECs	cell16264
-4.37969924	-12.78702492	ECs	cell16265
-7.20923234	-9.419700089	ECs	cell16266
-4.109280358	-13.01741642	ECs	cell16267
-5.188255797	-12.3370995	ECs	cell16268
-4.297127972	-13.44926113	ECs	cell16269
-12.05382443	-13.08141178	Fibs	cell16270
-4.517949591	-12.76471371	ECs	cell16271
-12.19419099	-13.2219128	Fibs	cell16272
-7.834115038	-12.14686817	ECs	cell16273
-6.925647745	-11.63713974	ECs	cell16274
-7.403948317	-11.03114265	ECs	cell16275
-3.793119679	-13.43294376	ECs	cell16276
-12.34676171	-13.17565483	Fibs	cell16277
-11.9747429	-13.26298946	Fibs	cell16278
-4.237559567	-12.94826168	ECs	cell16279
-3.942337284	-13.58196968	ECs	cell16280
-7.993850718	-11.73048157	ECs	cell16281
-7.025278101	-10.41536659	ECs	cell16282
-7.458628664	-10.60333962	ECs	cell16283
-4.067214976	-13.32556004	ECs	cell16284
-7.195794592	-11.68969578	ECs	cell16285
-7.126139651	-11.58237309	ECs	cell16286
-5.38517953	-12.41870636	ECs	cell16287
-4.361047278	-13.34575028	ECs	cell16288
-3.751441965	-13.51173729	ECs	cell16289
-7.080190668	-10.58442921	ECs	cell16290
-6.771374712	-9.905994835	ECs	cell16291
-4.242967615	-12.96360439	ECs	cell16292
-3.828920613	-13.64378399	ECs	cell16293
-12.98470403	-10.12767929	Fibs	cell16294
-7.217232237	-11.32073921	ECs	cell16295
-4.871607313	-12.42345852	ECs	cell16296
-4.287117014	-12.7073502	ECs	cell16297
-7.590873728	-10.23117012	ECs	cell16298
-12.56164647	-13.21893639	Fibs	cell16299
-12.35354901	-12.37629074	Fibs	cell16300
-12.50667287	-10.23523754	Fibs	cell16301
-12.45627786	-12.54853291	Fibs	cell16302
-12.5030985	-10.42989487	Fibs	cell16303
-12.17254926	-11.4308247	Fibs	cell16304
-12.41720964	-11.01269859	Fibs	cell16305
-7.880766402	-12.07455105	ECs	cell16306
-7.695632944	-11.94314045	ECs	cell16307
-12.70339681	-10.11650223	Fibs	cell16308
-12.31004048	-11.41162247	Fibs	cell16309
-7.959103594	-12.41892571	ECs	cell16310
-12.49834443	-13.30088085	Fibs	cell16311
-12.46741582	-12.51588959	Fibs	cell16312
-12.43739224	-12.5253529	Fibs	cell16313
-7.980237017	-12.42979855	ECs	cell16314
-12.55058099	-13.32067532	Fibs	cell16315
-12.37445928	-12.28659386	Fibs	cell16316
-12.36088277	-12.26433415	Fibs	cell16317
-5.199300776	-1.167072537	Epithelials	cell16318
-7.778964529	-11.94450039	ECs	cell16319
-12.85951997	-9.909095231	Fibs	cell16320
-7.401435862	-11.84304947	ECs	cell16321
-12.5410576	-10.23036808	Fibs	cell16322
-12.44495965	-12.15799278	Fibs	cell16323
-13.08760263	-9.667297783	Fibs	cell16324
-7.594226847	-11.96885342	ECs	cell16325
-12.41888333	-12.48194546	Fibs	cell16326
-12.41554452	-10.45153565	Fibs	cell16327
-12.46408368	-12.19904369	Fibs	cell16328
-7.7409196	-11.59996838	ECs	cell16329
-12.27741529	-11.28577847	Fibs	cell16330
-5.721848498	0.071077046	Epithelials	cell16331
-12.28086282	-11.85381931	Fibs	cell16332
-12.92853547	-9.905150834	Fibs	cell16333
-12.96755792	-9.825156632	Fibs	cell16334
-12.55833341	-12.79375023	Fibs	cell16335
-8.098786841	-12.52014202	ECs	cell16336
-12.49403668	-12.99449104	Fibs	cell16337
-12.54167939	-12.64819378	Fibs	cell16338
-8.062883387	-12.42392868	ECs	cell16339
-7.416889201	-11.20276207	ECs	cell16340
-12.3920641	-10.51579422	Fibs	cell16341
-12.06414605	-11.85465092	Fibs	cell16342
-12.51886655	-10.34396023	Fibs	cell16343
-12.58802701	-10.12946934	Fibs	cell16344
-7.189787398	-9.661055031	ECs	cell16345
-12.5792513	-12.61853832	Fibs	cell16346
-12.09223176	-11.73384995	Fibs	cell16347
-12.44753362	-12.67639488	Fibs	cell16348
-12.45419313	-11.44082588	Fibs	cell16349
-12.38519383	-11.81067223	Fibs	cell16350
-12.41446019	-12.08345646	Fibs	cell16351
-12.20753957	-10.74685139	Fibs	cell16352
-12.56701661	-13.34316296	Fibs	cell16353
-12.63773347	-12.9349398	Fibs	cell16354
-12.4467888	-12.6419043	Fibs	cell16355
-12.56301595	-12.6010117	Fibs	cell16356
-12.31193448	-11.86789555	Fibs	cell16357
-5.693360815	0.142743972	Epithelials	cell16358
-12.51136495	-13.38424248	Fibs	cell16359
-12.48482801	-12.19502682	Fibs	cell16360
-7.500754843	-9.987242165	ECs	cell16361
-11.99498559	-11.34644646	Fibs	cell16362
-12.31032563	-12.23235363	Fibs	cell16363
-12.46683885	-11.18403668	Fibs	cell16364
-12.40877534	-11.86902947	Fibs	cell16365
-12.71349431	-12.81981701	Fibs	cell16366
-8.036700259	-12.31814236	ECs	cell16367
-8.014625082	-12.05574936	ECs	cell16368
-12.50218011	-12.8768887	Fibs	cell16369
-12.70651818	-10.23720783	Fibs	cell16370
-12.20637132	-10.87266964	Fibs	cell16371
-12.4445572	-10.35271019	Fibs	cell16372
-6.677943716	-9.724461022	ECs	cell16373
-12.39046002	-10.46095413	Fibs	cell16374
-12.30992032	-12.10374111	Fibs	cell16375
-12.58797742	-12.70010037	Fibs	cell16376
-12.5595646	-12.73432297	Fibs	cell16377
-7.564915667	-12.00535912	ECs	cell16378
-8.079824457	-11.81580776	ECs	cell16379
-8.090784083	-11.92199272	ECs	cell16380
-12.47888948	-12.3937468	Fibs	cell16381
-7.830189238	-10.63098187	ECs	cell16382
-12.63621141	-13.13098663	Fibs	cell16383
-12.36294652	-12.50756878	Fibs	cell16384
-12.75778008	-10.05855698	Fibs	cell16385
-12.124259	-11.72385544	Fibs	cell16386
-12.51874543	-10.57523483	Fibs	cell16387
-12.46864701	-11.88718361	Fibs	cell16388
-12.22936345	-13.36433167	Fibs	cell16389
-12.98916722	-9.691957894	Fibs	cell16390
-12.52591134	-10.14829773	Fibs	cell16391
-12.1458912	-11.68512959	Fibs	cell16392
-11.97372819	-11.30285591	Fibs	cell16393
-12.94199086	-9.839204255	Fibs	cell16394
-12.4363432	-12.22930473	Fibs	cell16395
-6.055826197	0.51379877	Epithelials	cell16396
-12.41674138	-11.44669003	Fibs	cell16397
-12.39896012	-12.07971996	Fibs	cell16398
-12.10074235	-10.93374008	Fibs	cell16399
-12.52450276	-12.51296372	Fibs	cell16400
-12.26949597	-12.13808483	Fibs	cell16401
-7.996999274	-12.17433971	ECs	cell16402
-13.08359052	-9.650107804	Fibs	cell16403
-12.15957929	-11.53550571	Fibs	cell16404
-12.22746182	-11.52701992	Fibs	cell16405
-12.21325971	-11.6998238	Fibs	cell16406
-12.02050496	-11.591577	Fibs	cell16407
-12.36795808	-12.13140339	Fibs	cell16408
-12.87788392	-9.962546769	Fibs	cell16409
-12.1804495	-11.2102322	Fibs	cell16410
-7.798690329	-12.62091583	ECs	cell16411
-7.650305758	-12.42802471	ECs	cell16412
-12.05882646	-11.45141453	Fibs	cell16413
-12.09362603	-11.12002224	Fibs	cell16414
-12.29294015	-10.48076195	Fibs	cell16415
-7.786986361	-12.27196163	ECs	cell16416
-7.962579737	-12.56769413	ECs	cell16417
-7.973934183	-12.5587191	ECs	cell16418
-12.395813	-11.86965794	Fibs	cell16419
-12.26800061	-11.27747196	Fibs	cell16420
-7.870872031	-12.57887978	ECs	cell16421
-12.34091378	-10.37015766	Fibs	cell16422
-12.48419858	-12.11904282	Fibs	cell16423
-8.100861082	-11.80478138	ECs	cell16424
-12.44049645	-11.93829102	Fibs	cell16425
-12.29588891	-12.63202805	Fibs	cell16426
-12.09274579	-11.53859467	Fibs	cell16427
-7.683478365	-12.00816292	ECs	cell16428
-12.19690896	-11.52461571	Fibs	cell16429
-12.39530278	-11.61095757	Fibs	cell16430
-12.41646672	-11.56297344	Fibs	cell16431
-12.94013787	-9.744105759	Fibs	cell16432
-12.39090158	-10.4845137	Fibs	cell16433
-7.676481734	-12.55383343	ECs	cell16434
-7.917482386	-12.54238266	ECs	cell16435
-7.470376978	-12.07210583	ECs	cell16436
-12.3564272	-12.37130589	Fibs	cell16437
-7.825122843	-12.63585037	ECs	cell16438
-13.01648618	-9.717216912	Fibs	cell16439
-12.41452409	-12.14016766	Fibs	cell16440
-12.21106721	-11.48229069	Fibs	cell16441
-8.244151125	-11.98003239	ECs	cell16442
-12.39492894	-10.63945335	Fibs	cell16443
-12.30457593	-10.44454617	Fibs	cell16444
-12.06070138	-11.76355118	Fibs	cell16445
-12.16241647	-11.45046276	Fibs	cell16446
-7.665619383	-12.1793837	ECs	cell16447
-12.50579454	-10.35128826	Fibs	cell16448
-12.45861817	-12.08357662	Fibs	cell16449
-1.941467295	3.242013034	CD8s	cell16450
-12.92647935	-9.926495972	Fibs	cell16451
-12.32507134	-10.47823185	Fibs	cell16452
-12.24552346	-10.63836426	Fibs	cell16453
-7.529905806	-12.22405476	ECs	cell16454
-12.3860407	-12.44293732	Fibs	cell16455
-7.915151606	-12.57849545	ECs	cell16456
-12.43619824	-12.18755669	Fibs	cell16457
-12.58360578	-12.62032169	Fibs	cell16458
-12.36894895	-11.32560391	Fibs	cell16459
-12.60592271	-12.71332783	Fibs	cell16460
-12.56902886	-12.47214264	Fibs	cell16461
-7.909123431	-12.5786013	ECs	cell16462
-6.803662787	-10.54984516	ECs	cell16463
-4.511110792	-12.54973358	ECs	cell16464
-7.908325205	-12.48302216	ECs	cell16465
-7.946290503	-11.58664745	ECs	cell16466
-8.074408064	-11.71400208	ECs	cell16467
-4.235185156	-13.79342407	ECs	cell16468
-12.68618489	-12.93494171	Fibs	cell16469
-12.90771485	-9.804397049	Fibs	cell16470
-8.000477324	-11.45458836	ECs	cell16471
-7.534294138	-11.61587662	ECs	cell16472
-7.637176524	-11.31782955	ECs	cell16473
-7.726553927	-10.39911026	ECs	cell16474
-7.896215449	-11.08151669	ECs	cell16475
-7.319285403	-10.31185955	ECs	cell16476
-3.918905983	-13.02371162	ECs	cell16477
-8.082366476	-11.59465546	ECs	cell16478
-12.60900594	-13.16933769	Fibs	cell16479
-7.885345469	-11.19289154	ECs	cell16480
-4.206125746	-12.7890839	ECs	cell16481
-7.457860003	-9.953327599	ECs	cell16482
-7.158696184	-10.88801331	ECs	cell16483
-12.35893727	-13.13014549	Fibs	cell16484
-12.8819399	-10.0660376	Fibs	cell16485
-7.138379584	-11.28635544	ECs	cell16486
5.120675077	7.153113422	CD4s	cell16487
-12.58620263	-12.58104462	Fibs	cell16488
-12.40796281	-12.82529396	Fibs	cell16489
-7.223264227	-12.2240786	ECs	cell16490
-7.326509486	-11.54485554	ECs	cell16491
-7.676532278	-11.35669846	ECs	cell16492
-8.026010523	-11.24165482	ECs	cell16493
-12.46304322	-12.690597	Fibs	cell16494
-12.30867482	-13.01818985	Fibs	cell16495
-12.51422978	-11.0516972	Fibs	cell16496
-12.94797994	-9.915650788	Fibs	cell16497
-12.10617066	-13.12049145	Fibs	cell16498
-7.895692835	-11.91437	ECs	cell16499
-12.07232667	-13.09373325	Fibs	cell16500
-7.856722365	-11.25809616	ECs	cell16501
-12.18802167	-12.65364784	Fibs	cell16502
-12.55200101	-13.25485272	Fibs	cell16503
-12.38947106	-10.40699238	Fibs	cell16504
-7.308079253	-11.41473049	ECs	cell16505
-12.63067914	-11.02821392	Fibs	cell16506
-7.945187102	-11.89579147	ECs	cell16507
-13.00832273	-9.831214371	Fibs	cell16508
-7.330636034	-12.08252377	ECs	cell16509
-7.648612986	-9.917784157	ECs	cell16510
-12.04740525	-12.78134865	Fibs	cell16511
-7.576580534	-12.51363033	ECs	cell16512
-3.900735865	-13.15784592	ECs	cell16513
-7.453737269	-10.15595192	ECs	cell16514
-3.80758215	-13.77883286	ECs	cell16515
-7.568515311	-11.37808079	ECs	cell16516
-4.396674643	-13.12319035	ECs	cell16517
-7.409985552	-11.19486279	ECs	cell16518
3.268212547	7.941660461	CD4s	cell16519
-12.49219228	-13.19192547	Fibs	cell16520
-12.42862607	-12.50838512	Fibs	cell16521
-7.116179953	-11.22198433	ECs	cell16522
-7.755631457	-11.6715073	ECs	cell16523
-7.84589387	-12.06893677	ECs	cell16524
-7.172311793	-9.48335022	ECs	cell16525
-12.26890565	-12.29578346	Fibs	cell16526
-12.0294571	-13.04843086	Fibs	cell16527
-7.671871672	-11.78572029	ECs	cell16528
-12.10212041	-13.2357325	Fibs	cell16529
-12.05572415	-12.66900009	Fibs	cell16530
-2.089560757	8.014457282	CD8s	cell16531
-7.91798831	-11.32099098	ECs	cell16532
-5.460150729	-12.14063114	ECs	cell16533
-7.211095343	-9.623086396	ECs	cell16534
-7.321773539	-11.35017532	ECs	cell16535
-7.577726374	-12.19824261	ECs	cell16536
10.52895259	-6.916015091	Monocytes	cell16537
-12.49510385	-13.35698933	Fibs	cell16538
-6.657516966	-10.66217751	ECs	cell16539
-7.884465704	-12.18792576	ECs	cell16540
-7.963833342	-11.76485294	ECs	cell16541
-4.909127245	-12.72146172	ECs	cell16542
-8.122938166	-12.19768089	ECs	cell16543
-7.146323691	-11.27973026	ECs	cell16544
-4.04084445	-12.96890301	ECs	cell16545
-6.531202326	-10.23903984	ECs	cell16546
-12.47181321	-11.50673431	Fibs	cell16547
-6.356102953	-10.24618095	ECs	cell16548
-7.354214201	-10.06169647	ECs	cell16549
-7.416394244	-11.15922112	ECs	cell16550
-4.766882906	-12.66521401	ECs	cell16551
-7.015851508	-9.513652268	ECs	cell16552
-7.548132429	-12.42214912	ECs	cell16553
-12.21400834	-13.22412056	Fibs	cell16554
-6.342888365	0.555038092	Epithelials	cell16555
-12.50711442	-12.66028065	Fibs	cell16556
-12.25845052	-12.25179524	Fibs	cell16557
-5.319747935	-13.4194569	ECs	cell16558
-4.992710123	-12.28338093	ECs	cell16559
-4.708782683	-12.90300507	ECs	cell16560
-12.59338189	-12.85101074	Fibs	cell16561
-7.130535136	-9.584083977	ECs	cell16562
-7.351911555	-12.11568207	ECs	cell16563
-7.17553855	-11.06624645	ECs	cell16564
-7.585876475	-12.35080189	ECs	cell16565
-4.284829865	-13.58400387	ECs	cell16566
-12.06626702	-12.72245926	Fibs	cell16567
-7.475413809	-11.1302504	ECs	cell16568
-12.29127408	-12.12678188	Fibs	cell16569
-12.54149056	-13.30346436	Fibs	cell16570
-7.540884028	-9.852384987	ECs	cell16571
-7.593120585	-11.20877117	ECs	cell16572
-5.033361445	-13.46085877	ECs	cell16573
-7.266949187	-11.81818337	ECs	cell16574
-12.60204602	-13.12057251	Fibs	cell16575
-7.414262781	-9.745336953	ECs	cell16576
-5.335536967	-13.41622204	ECs	cell16577
-11.98516179	-12.87649292	Fibs	cell16578
-12.58782197	-13.26210827	Fibs	cell16579
-4.868572245	-12.62949127	ECs	cell16580
-8.154886732	-11.72010273	ECs	cell16581
-3.916482697	-13.02132935	ECs	cell16582
-12.08610059	-13.18258614	Fibs	cell16583
-7.907139788	-11.35562367	ECs	cell16584
-7.07627822	-9.82930893	ECs	cell16585
-7.90751792	-11.527924	ECs	cell16586
-7.272254954	-11.31404728	ECs	cell16587
-12.3222294	-13.11123509	Fibs	cell16588
-12.42760469	-11.8451218	Fibs	cell16589
-4.602322111	-13.07043308	ECs	cell16590
-7.72175313	-11.93898148	ECs	cell16591
-7.739106188	-10.98074478	ECs	cell16592
-12.06406976	-12.77141518	Fibs	cell16593
-6.711328993	-10.69238323	ECs	cell16594
-7.88740922	-12.30300182	ECs	cell16595
-12.59838582	-12.82126087	Fibs	cell16596
-7.675726424	-11.23180908	ECs	cell16597
-12.42722417	-11.74075455	Fibs	cell16598
-12.29421235	-12.12156147	Fibs	cell16599
-4.927510271	-12.45832581	ECs	cell16600
-7.714123259	-9.963001671	ECs	cell16601
-7.127493868	-11.28553433	ECs	cell16602
-12.42273809	-10.41155857	Fibs	cell16603
-12.56234265	-12.61238236	Fibs	cell16604
-4.686313639	-12.80841011	ECs	cell16605
-6.627555857	-10.29610676	ECs	cell16606
-4.870985041	-13.19570011	ECs	cell16607
-7.704893599	-11.2452969	ECs	cell16608
-7.696052561	-12.11812061	ECs	cell16609
-7.325725565	-11.71516556	ECs	cell16610
-7.453483115	-10.8565659	ECs	cell16611
-12.60109235	-13.24345058	Fibs	cell16612
-7.746301184	-11.72599072	ECs	cell16613
-7.36504365	-11.31190056	ECs	cell16614
-7.223856936	-9.726633492	ECs	cell16615
-12.99810411	-9.727536622	Fibs	cell16616
-7.193108569	-9.830738488	ECs	cell16617
-6.824877749	-9.566848221	ECs	cell16618
6.637630453	-4.971854153	DCs	cell16619
-7.070510874	-9.612558785	ECs	cell16620
-4.065544854	-13.58058113	ECs	cell16621
-7.568712244	-11.79767078	ECs	cell16622
-7.916865359	-11.05378288	ECs	cell16623
-7.694922934	-10.87027115	ECs	cell16624
-8.01444007	-11.93634552	ECs	cell16625
-7.170318137	-10.10787911	ECs	cell16626
-3.709921608	-13.38213677	ECs	cell16627
-7.461668501	-11.79673046	ECs	cell16628
-12.30041982	-13.13810581	Fibs	cell16629
-7.443433295	-11.74389309	ECs	cell16630
-12.09177972	-11.82204479	Fibs	cell16631
-13.03353406	-9.695537034	Fibs	cell16632
-7.173431883	-9.878569069	ECs	cell16633
-12.1291237	-12.49524921	Fibs	cell16634
-8.087621699	-11.32083839	ECs	cell16635
-7.644157896	-12.55387825	ECs	cell16636
-6.731728087	-10.47402901	ECs	cell16637
-7.303715716	-9.806744042	ECs	cell16638
-7.493070135	-9.888522568	ECs	cell16639
-7.022074232	-9.670798722	ECs	cell16640
-12.98964883	-9.896518174	Fibs	cell16641
-12.35419751	-13.0641436	Fibs	cell16642
-7.707849512	-10.65314907	ECs	cell16643
-6.740841399	-10.31026119	ECs	cell16644
-4.992203245	-13.05064911	ECs	cell16645
-7.349892149	-10.40584797	ECs	cell16646
-6.752102385	-10.45539612	ECs	cell16647
-7.663894186	-10.18148941	ECs	cell16648
-12.26641847	-12.39090771	Fibs	cell16649
-8.001238356	-11.85443348	ECs	cell16650
-3.870517264	-13.62029022	ECs	cell16651
-7.437042723	-9.799515191	ECs	cell16652
-7.993451605	-11.63476414	ECs	cell16653
-12.31285096	-12.30140633	Fibs	cell16654
-7.782623301	-10.66874737	ECs	cell16655
-7.944656859	-11.57334656	ECs	cell16656
-7.084021101	-9.432750168	ECs	cell16657
-13.04378034	-9.98028225	Fibs	cell16658
-12.65781404	-12.92315525	Fibs	cell16659
-7.867698679	-10.9715733	ECs	cell16660
-7.407818327	-12.22495789	ECs	cell16661
-12.51257993	-12.48813385	Fibs	cell16662
-12.38354684	-12.38536877	Fibs	cell16663
-11.99631692	-11.45033211	Fibs	cell16664
-12.45300008	-13.3528952	Fibs	cell16665
-12.39953519	-11.81997627	Fibs	cell16666
-12.53800584	-10.16941017	Fibs	cell16667
-12.97439099	-9.73442978	Fibs	cell16668
-12.16414262	-10.95217079	Fibs	cell16669
-12.27507783	-11.79206986	Fibs	cell16670
-12.82639886	-9.880135003	Fibs	cell16671
