id	logFC	AveExpr	t	P.Value	adj.P.Val	B
YTHDC1	-0.46199462	4.89988918336392	-14.39998712	1.0306435171532e-05	6.88369187317981e-05	3.80017214060495
YPEL3	2.44402939349948	2.69940121625278	14.3950411126699	1.03262444588631e-05	6.89391603694371e-05	3.79797554205881
MRS2	-0.667940632	4.37186006453932	-14.39341619	1.03327621683886e-05	6.89482574149771e-05	3.79725372588975
SPATA5L1	-0.749391028	3.50988124934361	-14.39245718	1.0336611101847e-05	6.89482574149771e-05	3.79682768079126
MEF2D	0.449605459263385	4.07212777979092	14.3817464955355	1.0379712105575e-05	6.92056120578501e-05	3.79206749017561
TNNC1	-2.357223307	4.15403554605995	-14.37974809	1.03877772005651e-05	6.9229246225698e-05	3.79117894065071
STAT3	0.604084467294589	5.22444571559557	14.3747184238049	1.04081081740606e-05	6.93345701112387e-05	3.78894206956624
CES2	-0.80807673	3.56642033367971	-14.37161087	1.04206928618328e-05	6.9356763060101e-05	3.78755964056834
GET3	-0.709668685	5.48950120077375	-14.37064034	1.04246268494281e-05	6.9356763060101e-05	3.78712783193695
NME7	-0.954153135	3.84586757364905	-14.37054197	1.04250256979662e-05	6.9356763060101e-05	3.78708406192469
DOLK	-0.905828321	3.2824225910141	-14.36760037	1.04369605437632e-05	6.94013964540369e-05	3.7857750898258
RHBDL2	0.988437409193488	0.77396768116461	14.3662058279502	1.04426241417201e-05	6.94013964540369e-05	3.78515444637251
ARMCX2	0.692242958624164	1.06231789524967	14.3655400433778	1.0445329338985e-05	6.94013964540369e-05	3.78485811624425
MANBAL	-0.705404096	5.04684711680644	-14.3628118	1.04564232210151e-05	6.94449790242179e-05	3.78364367771755
PSMA1	-0.470968078	8.36133481134854	-14.35790515	1.0476409952058e-05	6.95285080938837e-05	3.7814589727037
GAS2L1	-0.552904429	3.1896812297109	-14.35727166	1.0478993645547e-05	6.95285080938837e-05	3.78117685718741
DDX23	-0.991607888	5.86931645298643	-14.35638284	1.04826199927377e-05	6.95285080938837e-05	3.78078101002763
HIGD1A	-0.627438244	5.29115940623699	-14.35269211	1.04976936849373e-05	6.95983457942922e-05	3.77913704280345
SNRPG	-1.141195083	8.47809634899339	-14.34312189	1.05368988314171e-05	6.98280422341639e-05	3.77487220725427
CRLF1	1.09497459746034	0.743550806588633	14.3315725857165	1.0584439849357e-05	7.01127579121549e-05	3.76972167224518
PCBD2	-1.008607664	2.36050361172764	-14.32528353	1.06104334155383e-05	7.02545558836875e-05	3.76691527102983
FBXO46	0.655439767040242	3.62946745962015	14.3188708814533	1.06370147445833e-05	7.04001213540593e-05	3.76405246646996
PPM1J	1.36768464675758	1.24829411223185	14.3124399788801	1.06637500697396e-05	7.0506392849987e-05	3.76118023658914
PSD4	-0.69414638	1.8801446795813	-14.31236581	1.0664058860287e-05	7.0506392849987e-05	3.76114710440531
PIM3	1.03709424818842	5.63784911031953	14.3116876350853	1.0666882940478e-05	7.0506392849987e-05	3.76084413434037
STK17A	-1.014267958	4.97950082572047	-14.31017924	1.06731673514653e-05	7.0517496974845e-05	3.76017022249436
DCTD	-0.94455323	5.04907765702927	-14.29515709	1.07359912153541e-05	7.09019859694471e-05	3.7534548609744
ACAD10	1.18988413601999	2.47506767925647	14.2821005032996	1.079094675826e-05	7.12342024149796e-05	3.74761249381212
RIPK4	0.841519718479878	0.707543538227547	14.2800605870402	1.07995625312697e-05	7.12468347239824e-05	3.74669922548517
RPS13	0.541267553428217	11.5456690488768	14.2788718149088	1.08045871324559e-05	7.12468347239824e-05	3.74616695397196
NEMF	-0.718794508	3.30783852682471	-14.27834454	1.08068166545094e-05	7.12468347239824e-05	3.74593085258327
TSR1	-0.973990241	5.44467346615374	-14.27429697	1.08239492389149e-05	7.13157623166987e-05	3.74411816338166
FANCD2	0.820064463126984	4.3362732732112	14.2736749680145	1.08265848766781e-05	7.13157623166987e-05	3.74383955642089
TSPYL2	0.911446961864643	4.26158677932452	14.2714245089177	1.08361271127351e-05	7.13479306670411e-05	3.74283143278027
ATG3	-0.479832385	5.72215799301127	-14.26368923	1.08690008469085e-05	7.1533626115343e-05	3.73936511020499
PCSK6	-0.762655128	3.27442265989368	-14.2555362	1.0903776392777e-05	7.17316733055753e-05	3.73570957292149
TSHZ1	-0.812570227	1.6516398004295	-14.25364716	1.09118523844202e-05	7.17539799344762e-05	3.73486229789778
FERMT1	-0.999672419	3.23253132030924	-14.25076241	1.0924198734484e-05	7.18043363170056e-05	3.73356821106043
DROSHA	-0.539646498	5.87484775613129	-14.24756837	1.09378878839416e-05	7.18634718758327e-05	3.73213507590562
CCT6A	-0.880424871	7.79946281394581	-14.24361461	1.09548608660707e-05	7.19240322813065e-05	3.7303606244512
PSMD3	-0.991428109	6.65705534701775	-14.24323362	1.09564980288794e-05	7.19240322813065e-05	3.73018961066617
ALDH6A1	1.65923206716343	2.48148585331407	14.238908018632	1.09751059010833e-05	7.19930206944995e-05	3.72824766275972
STX5	1.85444567296726	4.9250371061352	14.2386054283462	1.0976408966481e-05	7.19930206944995e-05	3.72811179531299
ARPC4	-0.563758594	6.74098551671721	-14.2361544	1.09869706960675e-05	7.20314452954942e-05	3.72701114054199
MAST3	0.539226564160005	1.49566129476713	14.2238384604186	1.10402215970087e-05	7.234959082507e-05	3.72147774146557
GNS	0.448553007707073	4.91813342965999	14.2202091678889	1.10559713001796e-05	7.24218137135375e-05	3.71984624144943
TRIM34	1.61715490981806	1.39364766479693	14.2113267890165	1.10946284034485e-05	7.26439649417757e-05	3.71585155023922
PNKP	0.875551752864447	4.85963148280351	14.2074661525206	1.11114796334785e-05	7.27232096524459e-05	3.71411452877965
TTC31	0.665648829259771	4.13677166847855	14.2060219877774	1.11177909426956e-05	7.27334336981557e-05	3.7134646339121
SPIN1	-0.853230296	4.7507848286873	-14.19255297	1.11768559178419e-05	7.30886201459219e-05	3.70740023918994
ZNF414	-0.827970357	2.75483079275492	-14.19116782	1.11829509444255e-05	7.30960211700187e-05	3.70677625625549
EIF4H	-0.484799637	7.66511494177249	-14.19012701	1.11875333739813e-05	7.30960211700187e-05	3.70630734906898
GOLGB1	0.622598018464228	3.54035862741933	14.1819428146435	1.12236428167519e-05	7.33006779268893e-05	3.70261903387342
WNK1	0.587308433520529	4.55108793176015	14.175878510013	1.12504871131447e-05	7.34446761030736e-05	3.69988471825003
TEX264	-1.505622928	3.90956668658569	-14.16755895	1.12874368979255e-05	7.36462179648801e-05	3.69613165794792
ACOX1	0.743471124939844	2.48005942973493	14.166657651005	1.12914483757335e-05	7.36462179648801e-05	3.69572493930344
CISD1	-0.711123283	4.23440659311527	-14.16568344	1.12957862226251e-05	7.36462179648801e-05	3.69528529205016
PTCD3	-0.761280105	3.81212010622489	-14.16456024	1.1300789940171e-05	7.36474884824334e-05	3.69477836612849
RBM42	-0.727239109	5.71842914532367	-14.15579739	1.1339916331275e-05	7.38710415199815e-05	3.69082215020049
FAM78A	-0.622598005	1.3602309909414	-14.15391194	1.13483556320071e-05	7.38945860987199e-05	3.68997059933163
CYP4F11	1.06853845703061	0.609173247829743	14.1521931435672	1.13560553869616e-05	7.39132971743802e-05	3.68919421962504
HMGN2	-0.654834831	8.5249780213891	-14.14668198	1.13807852684689e-05	7.40427894590489e-05	3.68670419571268
P2RX4	2.17005846458077	2.2683867658765	14.1342619270179	1.14367483482747e-05	7.43473832864884e-05	3.68108912851032
MMP11	0.41414331560837	0.870030285242314	14.1341371710168	1.14373121138078e-05	7.43473832864884e-05	3.6810327019924
ZBTB17	0.913502159261412	3.21788135434014	14.1281407629358	1.14644479465429e-05	7.44921596526536e-05	3.6783199767136
EXOSC2	-0.554018818	6.11567920468624	-14.12454096	1.14807745019503e-05	7.45666079293334e-05	3.67669090991435
MN1	0.92488235645165	1.86234504532922	14.1228658515579	1.14883810706707e-05	7.45715762994376e-05	3.67593271098592
AUP1	-0.510672516	6.90938447070225	-14.12222827	1.14912778365441e-05	7.45715762994376e-05	3.67564410159364
LHFPL2	0.931386201715992	1.92539525872018	14.1208197983244	1.14976800808727e-05	7.4581520727897e-05	3.67500649218042
NDUFAB1	-0.659118795	7.87133973335765	-14.11607637	1.15192721464568e-05	7.46899461994012e-05	3.67285870331524
ANKRD18B	-0.898823573	1.04260706637228	-14.11264577	1.15349178406686e-05	7.47597404696737e-05	3.67130490534285
CCDC80	0.771848617538253	1.38515425520673	14.1061039616193	1.15648215373285e-05	7.49200068368362e-05	3.668340941
CDV3	-0.874808781	6.13924816658781	-14.10509762	1.15694297204778e-05	7.49200068368362e-05	3.66788486926203
PHLDB1	-0.525644379	2.44222140283532	-14.10303216	1.15788945667052e-05	7.4949607053715e-05	3.66694869932678
ZSWIM6	1.00717393563934	3.52428414401701	14.1012259100314	1.15871789882851e-05	7.49524387481927e-05	3.66612990931904
KAT2B	1.28865005515399	2.51063381291185	14.1008029002604	1.15891201407588e-05	7.49524387481927e-05	3.66593813982432
KANSL1L	1.15224768429899	1.23781740086415	14.090370184554	1.16371155654361e-05	7.52149948095606e-05	3.66120672030523
UBN1	0.700435201175858	4.34209497414497	14.0898447707737	1.16395388637714e-05	7.52149948095606e-05	3.66096834455356
ATP1B3	-0.636960567	7.22822966351822	-14.078008	1.16942889300698e-05	7.55199462277207e-05	3.65559577705647
MRPL27	-1.024233449	6.56777465159878	-14.07751142	1.16965923899545e-05	7.55199462277207e-05	3.6553702892073
TMEM52B	-1.103330748	1.26612113894372	-14.07630778	1.17021778957641e-05	7.55241696054057e-05	3.65482370198636
RBL2	0.9012548113803	4.26146454977951	14.0710963541079	1.17263975735024e-05	7.56486010270385e-05	3.65245660484309
METTL17	-0.539592599	5.23634693087798	-14.06918362	1.17353015881484e-05	7.56741658199967e-05	3.65158759696727
CDK6	-0.985984883	4.70991973871716	-14.05740499	1.17903071532146e-05	7.59968661832836e-05	3.6462336851778
NUP188	-0.945817415	5.70535721086338	-14.0557899	1.17978730267918e-05	7.60136413148155e-05	3.64549921101427
LAS1L	-0.7560398	6.20541399527887	-14.04822411	1.18333906746177e-05	7.62104197568416e-05	3.64205750019226
MGME1	-0.784654089	4.19368823623539	-14.044983	1.18486443572495e-05	7.62463844437506e-05	3.64058254660978
ACSS2	1.61936247173158	3.19849175491526	14.0449219114021	1.18489320911607e-05	7.62463844437506e-05	3.64055474233989
YARS2	-0.703939489	4.36213774108675	-14.04336253	1.18562794507677e-05	7.62616210787514e-05	3.63984498037196
ILRUN	0.685597142159246	4.8943178098606	14.0414001617201	1.18655331297725e-05	7.62891015459555e-05	3.6389516878015
SPOCK2	-0.633386224	0.981668373348587	-14.03913742	1.18762137664486e-05	7.63257296824005e-05	3.63792150591905
IDH3A	-0.563494457	4.67442862538188	-14.02628489	1.19370942582967e-05	7.66848148346535e-05	3.63206691056786
CARM1	-0.666211802	4.88852385817106	-14.02304066	1.19525193993063e-05	7.6751712620703e-05	3.63058825774686
ETF1	-0.768878391	6.25338278909221	-14.02150261	1.19598403840213e-05	7.67665362453002e-05	3.62988713222331
SLC38A3	0.658307857240927	0.412656623228929	14.0094908202381	1.20171965896414e-05	7.71023735946198e-05	3.62440888433977
ANKRD28	-0.489908976	3.64500872132817	-14.00189181	1.20536480485257e-05	7.73038609142257e-05	3.6209407944034
TM9SF2	-0.569560621	6.30902960469472	-13.99728273	1.2075820242825e-05	7.73931136887741e-05	3.61883636675123
PLK3	1.84695064059739	2.87041562612177	13.9968983080997	1.20776716758844e-05	7.73931136887741e-05	3.61866081558954
ACSM3	2.06941472416085	2.77162348320807	13.9949973445355	1.20868318942147e-05	7.74194188456288e-05	3.61779264552501
CTU2	0.595199022123059	4.14131482466938	13.9873542577102	1.21237439773709e-05	7.7578700194796e-05	3.61430087494376
FNBP1L	0.54821496054684	3.79077598599451	13.9861076278709	1.212977704865e-05	7.7578700194796e-05	3.61373116954252
KAT14	-1.217944416	1.04985529553954	-13.98608889	1.2129867749471e-05	7.7578700194796e-05	3.6137226067756
LRP6	0.645076637659867	2.58818839709866	13.9856564736355	1.2131961277606e-05	7.7578700194796e-05	3.61352498133655
ZNF609	0.493679044023241	3.06643119208094	13.9811244171329	1.21539284411012e-05	7.76867337543675e-05	3.6114533603115
CPM	1.21160497448055	3.14934851459428	13.9788004273523	1.21652110197227e-05	7.7726410833147e-05	3.61039079881239
HDAC2	-0.824584229	5.79448718604324	-13.97381538	1.21894539414874e-05	7.78488269866055e-05	3.60811097800067
PEX12	-1.242273537	1.06935234471158	-13.97090873	1.2203615447451e-05	7.79067822333103e-05	3.60678130452343
TMEM126B	-0.822785561	6.75826488654796	-13.96718486	1.2221786686751e-05	7.799027629483e-05	3.60507738766293
SLC25A10	-0.990554158	4.87214720074867	-13.96582315	1.22284392957589e-05	7.80002281609944e-05	3.60445420217501
IREB2	-0.945336534	3.95003216444004	-13.96383346	1.22381674882883e-05	7.80297814667508e-05	3.60354351668395
CALM1	-0.78299566	5.51768709999124	-13.95845283	1.22645204335823e-05	7.8165264436252e-05	3.6010801475537
NEGR1	-1.176505101	2.69749853156757	-13.95692411	1.2272019810874e-05	7.8180525542236e-05	3.60038009691505
RRBP1	0.869383703999171	5.50099771917789	13.9541091824204	1.22858429236212e-05	7.82099275920339e-05	3.59909085267737
TOB2	-0.683057438	4.0485719072153	-13.95390454	1.22868485658788e-05	7.82099275920339e-05	3.59899711541637
FBL	-0.799448658	9.3627443581202	-13.95222803	1.22950907790918e-05	7.82298775578689e-05	3.59822913492245
ENOPH1	-0.416218495	4.89152305804125	-13.94676646	1.23219863114475e-05	7.83684469932801e-05	3.59572665795132
WARS2	-0.800115683	3.94255136386962	-13.93464059	1.23819467674781e-05	7.87171086525228e-05	3.59016716405781
TRAF3IP2	0.591653036766752	1.89732228298891	13.9321036567096	1.23945346410091e-05	7.87425667918345e-05	3.58900342363258
ANXA2	-0.498884259	9.36137137682974	-13.93176134	1.2396234315058e-05	7.87425667918345e-05	3.58884637993459
ING4	1.25061288579861	3.98709090172887	13.9282960436427	1.24134555560581e-05	7.87972080661933e-05	3.58725640579734
MID1	-0.549748671	3.36882023281793	-13.9279601	1.24151265467662e-05	7.87972080661933e-05	3.58710224604331
OS9	0.929571199755435	6.84578754608316	13.9265604353388	1.24220914117144e-05	7.88087530946172e-05	3.5864599140227
THAP11	-0.794670341	4.40041293279577	-13.92267034	1.24414728966731e-05	7.88990299844919e-05	3.58467434617917
WDR44	-0.948071487	3.4933097797874	-13.92074051	1.24511009434298e-05	7.89274051939681e-05	3.58378836582743
KLHDC10	0.780182602922906	3.32675354368202	13.9159666904516	1.24749553300424e-05	7.9045900239801e-05	3.58159619679171
DDX18	-0.728225454	6.08231194214172	-13.90731409	1.25183281262044e-05	7.92732041017378e-05	3.57762097966443
SRPK1	-0.514088381	5.4776786058152	-13.90674627	1.25211805891024e-05	7.92732041017378e-05	3.57736002481064
POMGNT1	0.460357852280775	5.74928968400186	13.9047088095067	1.25314221503141e-05	7.92967721694001e-05	3.57642357202054
SHQ1	-0.546493623	3.81758224409913	-13.90394609	1.25352585975918e-05	7.92967721694001e-05	3.57607297644198
SEC24C	0.508577240713078	5.84738641288417	13.9025809221664	1.25421287024344e-05	7.93074736076726e-05	3.57544541502203
ARSA	1.61322327340607	2.92073600909337	13.8988854634525	1.25607480034244e-05	7.93924290847896e-05	3.57374631957927
DHX30	-0.554008165	5.61947552696857	-13.89764252	1.25670177651839e-05	7.93992892218609e-05	3.57317473883403
SNX14	0.516006309222387	3.80879687962887	13.8921316205033	1.25948603995908e-05	7.95423863998899e-05	3.57063989375616
POT1	0.941566609656848	3.71024710634054	13.8906671110106	1.26022716590249e-05	7.95563851846524e-05	3.5699660975469
UBL4A	-1.17898799	5.52563323214507	-13.88727424	1.26194611640951e-05	7.95952517935222e-05	3.5684048250058
CCDC86	-1.481288991	6.21130046579992	-13.88710079	1.26203406622278e-05	7.95952517935222e-05	3.56832499961376
UBE2L3	-1.149839394	5.72169015989986	-13.88637532	1.26240200200108e-05	7.95952517935222e-05	3.5679911120839
NTN4	0.975089459169402	2.68606477674498	13.8839919614827	1.26361164605675e-05	7.9638733989132e-05	3.5668940880992
HSD3B7	-0.521846301	3.54122815268696	-13.88081774	1.26522479256755e-05	7.9707600568375e-05	3.56543275157163
TGM2	1.1337094328072	5.79597526841202	13.8789196757557	1.266190544635e-05	7.97356422330798e-05	3.5645587704833
YWHAE	-0.729984921	7.94012015695074	-13.87535225	1.26800801822594e-05	7.97882477818682e-05	3.56291579838003
EXOSC5	-0.85525734	5.87348322653406	-13.87523486	1.26806787529264e-05	7.97882477818682e-05	3.56286172820614
PDE8B	-1.110645893	2.8198768894512	-13.87097797	1.27024072232288e-05	7.98921423506159e-05	3.56090066443439
SIRT7	-0.572012098	3.97853795480793	-13.8625521	1.274554401779e-05	8.01107877996511e-05	3.557017292
EED	-0.514895938	5.16411625200565	-13.86214503	1.27476323779138e-05	8.01107877996511e-05	3.55682962036437
REXO4	-0.712732534	5.36398085191286	-13.85518717	1.27833897908552e-05	8.03025490758602e-05	3.5536209862383
SRGAP2B	1.64016007041923	2.75339044266039	13.8518795262859	1.28004293409024e-05	8.03766196621241e-05	3.55209510682048
NEDD1	1.059056439	3.87460400460914	13.850242922867	1.28088702541502e-05	8.03820030456705e-05	3.55133997678505
FAM117B	-0.836144682	1.41582732489129	-13.8496783	1.28117838350951e-05	8.03820030456705e-05	3.55107944061639
PEDS1	0.620439653402163	2.35446282680588	13.8472763423307	1.28241872410385e-05	8.04268745276432e-05	3.54997097068587
SLC35F5	0.618227340557827	4.04711556222165	13.8458306099313	1.28316595840358e-05	8.04407967783499e-05	3.54930369520321
BDKRB2	1.31343910329027	0.990350949563108	13.8446905622893	1.28375555726643e-05	8.04448296216669e-05	3.54877745973225
PCMTD1	1.03459659825578	2.67200446384371	13.840842745884	1.28574787595387e-05	8.05367227821413e-05	3.54700102864111
DDX27	-0.781476387	5.69642512876373	-13.83898445	1.28671136066066e-05	8.05641230111123e-05	3.54614292844798
CLDN1	1.475573555	4.34821929195938	13.8379329185242	1.28725692653112e-05	8.05653446253542e-05	3.54565731893619
URGCP	-0.761553732	3.82535210794776	-13.83618612	1.28816381795114e-05	8.05891702284386e-05	3.54485054518445
UTP4	-1.193434687	5.86287523779923	-13.83344156	1.2895902397217e-05	8.06454655832494e-05	3.54358273712388
SYNC	-1.153599624	2.83228217697755	-13.83203692	1.29032097785366e-05	8.06582276564444e-05	3.54293379469001
PITPNB	-0.545185098	5.05486223652688	-13.828769	1.29202293936579e-05	8.07316659175317e-05	3.54142375866667
NOL8	-1.121625085	3.67591051194699	-13.82516977	1.29390048794456e-05	8.07845425894483e-05	3.53976022814435
ZDHHC11	-1.697236814	1.41749522344414	-13.82512446	1.29392414607846e-05	8.07845425894483e-05	3.53973928206618
C11orf54	0.871077538512883	3.80709613545357	13.8223752885741	1.29536044049014e-05	8.07927757982395e-05	3.53846835021512
RPL26	0.704946333230913	11.5164091906183	13.8215365971272	1.29579898342651e-05	8.07927757982395e-05	3.53808057647478
