UMAP_1	UMAP_2	CellType_final	RRM2_Group	cell_id
-7.595636854	-12.26586002	ECs	RRM2low	cell10147
-7.926742564	-11.54127544	ECs	RRM2low	cell10148
-7.526948462	-11.45004696	ECs	RRM2low	cell10149
-12.61753655	-10.08031315	Fibs	RRM2low	cell10150
-12.24149991	-10.72835392	Fibs	RRM2low	cell10151
-8.104738722	-12.38828415	ECs	RRM2low	cell10152
-7.619747172	-12.23508877	ECs	RRM2low	cell10153
-8.074076186	-12.14060158	ECs	RRM2low	cell10154
-12.39989472	-10.89629883	Fibs	RRM2low	cell10155
-7.59024621	-11.93212837	ECs	RRM2low	cell10156
-7.402926455	-11.97729725	ECs	RRM2low	cell10157
-12.07172967	-11.23304981	Fibs	RRM2low	cell10158
-7.857188711	-12.40277905	ECs	RRM2low	cell10159
-7.535648833	-12.20990128	ECs	RRM2low	cell10160
-12.32502175	-10.46583313	Fibs	RRM2low	cell10161
-7.958768854	-11.80041737	ECs	RRM2low	cell10162
-12.34211637	-11.90087456	Fibs	RRM2low	cell10163
-7.755545626	-10.63253731	ECs	RRM2low	cell10164
-12.38771916	-10.40622753	Fibs	RRM2low	cell10165
-7.304608355	-9.787558976	ECs	RRM2low	cell10166
-7.126471052	-11.36488957	ECs	RRM2low	cell10167
-7.964121828	-11.60200256	ECs	RRM2low	cell10168
-6.911495695	-11.37566322	ECs	RRM2low	cell10169
-12.49494554	-11.22695679	Fibs	RRM2low	cell10170
-7.136827956	-9.407009545	ECs	RRM2low	cell10171
-12.32883359	-11.59228748	Fibs	RRM2low	cell10172
-7.216031561	-9.612204018	ECs	RRM2low	cell10173
-12.20344068	-12.06260437	Fibs	RRM2low	cell10174
-7.903196345	-12.1102652	ECs	RRM2low	cell10175
-12.20420457	-10.85803265	Fibs	RRM2low	cell10176
-7.507943163	-12.07903523	ECs	RRM2low	cell10177
-7.940312395	-12.33212132	ECs	RRM2low	cell10178
-12.25589276	-10.64176125	Fibs	RRM2low	cell10179
-7.237282286	-9.666711274	ECs	RRM2low	cell10180
-8.133652697	-12.53936523	ECs	RRM2low	cell10181
-8.157541285	-12.4068684	ECs	RRM2low	cell10182
-8.18383647	-12.47842068	ECs	RRM2low	cell10183
-7.324302206	-9.761223259	ECs	RRM2low	cell10184
-8.193951617	-12.41199059	ECs	RRM2low	cell10185
-8.256378184	-12.43796295	ECs	RRM2low	cell10186
-7.475790034	-9.802511635	ECs	RRM2low	cell10187
-6.913853178	-10.04361767	ECs	RRM2low	cell10188
-7.960402022	-11.42046112	ECs	RRM2low	cell10189
-8.212360869	-12.27827686	ECs	RRM2low	cell10190
-7.67169858	-12.22731442	ECs	RRM2low	cell10191
-6.352750311	-12.10805363	ECs	RRM2low	cell10192
-8.091276656	-12.02450127	ECs	RRM2low	cell10193
-8.170622359	-11.80861515	ECs	RRM2low	cell10194
-12.54848958	-12.92673344	Fibs	RRM2low	cell10195
-7.320697317	-12.09384769	ECs	RRM2low	cell10196
-5.747253428	-12.28507084	ECs	RRM2low	cell10197
-7.420374403	-11.99742359	ECs	RRM2low	cell10198
-6.715222845	-10.58309311	ECs	RRM2low	cell10199
-7.785199175	-11.24629253	ECs	RRM2low	cell10200
-6.979042063	-12.11993069	ECs	RRM2low	cell10201
-7.278969775	-10.27300114	ECs	RRM2low	cell10202
-7.793510447	-10.65603489	ECs	RRM2low	cell10203
-4.508566866	-12.92877716	ECs	RRM2low	cell10204
-8.166007529	-11.9265799	ECs	RRM2low	cell10205
-6.651322375	-9.607937279	ECs	RRM2low	cell10206
-7.154832373	-10.66107315	ECs	RRM2low	cell10207
-7.013615618	-10.40710777	ECs	RRM2low	cell10208
-7.932141791	-12.15806526	ECs	RRM2low	cell10209
-7.769835482	-11.12741512	ECs	RRM2low	cell10210
-8.22138072	-12.29062504	ECs	RRM2low	cell10211
-7.58990098	-11.19063705	ECs	RRM2low	cell10212
-12.86497689	-10.1850695	Fibs	RRM2low	cell10213
-6.872335921	-10.40899891	ECs	RRM2low	cell10214
-8.13706542	-12.27339024	ECs	RRM2low	cell10215
-13.05544759	-9.693031731	Fibs	RRM2low	cell10216
-6.775879393	-9.384731713	ECs	RRM2low	cell10217
-7.464066992	-11.4097361	ECs	RRM2low	cell10218
-7.732195864	-11.8983025	ECs	RRM2low	cell10219
-4.266714821	-13.19148487	ECs	RRM2low	cell10220
-7.922598849	-10.98456139	ECs	RRM2low	cell10221
-7.267179022	-10.18051571	ECs	RRM2low	cell10222
-7.289001475	-11.1165213	ECs	RRM2low	cell10223
-12.19907189	-13.11154026	Fibs	RRM2low	cell10224
-12.5210724	-12.77726311	Fibs	RRM2low	cell10225
-7.884531031	-11.52237743	ECs	RRM2low	cell10226
-8.239600668	-12.22736782	ECs	RRM2low	cell10227
-12.47975637	-12.86464352	Fibs	RRM2low	cell10228
-7.307013998	-11.92163605	ECs	RRM2low	cell10229
-12.64947892	-13.03272862	Fibs	RRM2low	cell10230
-7.553749094	-9.927491608	ECs	RRM2low	cell10231
-6.5419345	-9.978395882	ECs	RRM2low	cell10232
-7.613001833	-12.13501019	ECs	RRM2low	cell10233
-6.860038767	-9.34266037	ECs	RRM2low	cell10234
-12.53698445	-12.56838078	Fibs	RRM2low	cell10235
-4.785315523	-13.18916935	ECs	RRM2low	cell10236
-6.968147288	-10.8538813	ECs	RRM2low	cell10237
-6.934156905	-11.97291988	ECs	RRM2low	cell10238
-12.32285214	-11.93497128	Fibs	RRM2low	cell10239
-7.783766756	-11.14237923	ECs	RRM2low	cell10240
-7.435273657	-11.3698811	ECs	RRM2low	cell10241
-6.891856203	-11.77178234	ECs	RRM2low	cell10242
-7.828618536	-11.98983616	ECs	RRM2low	cell10243
-8.194349299	-11.79810089	ECs	RRM2low	cell10244
-7.432265768	-10.42858929	ECs	RRM2low	cell10245
-7.681836615	-11.93364376	ECs	RRM2low	cell10246
-7.669579039	-10.06933826	ECs	RRM2low	cell10247
-12.08664132	-11.12617535	Fibs	RRM2low	cell10248
-7.513174544	-10.43842167	ECs	RRM2low	cell10249
-12.47537614	-12.81701035	Fibs	RRM2low	cell10250
-7.719519148	-10.628097	ECs	RRM2low	cell10251
-7.259383211	-9.791326943	ECs	RRM2low	cell10252
-7.580544958	-12.14073128	ECs	RRM2low	cell10253
-7.149796973	-12.09762615	ECs	RRM2low	cell10254
-8.143437872	-11.79508061	ECs	RRM2low	cell10255
-7.376249323	-11.91735119	ECs	RRM2low	cell10256
-12.16529656	-11.48242897	Fibs	RRM2low	cell10257
-5.225963126	-12.34280914	ECs	RRM2low	cell10258
-6.797441492	-10.95082134	ECs	RRM2low	cell10259
-6.10756732	-12.0345015	ECs	RRM2low	cell10260
-7.814144621	-12.18166298	ECs	RRM2low	cell10261
-8.104839812	-11.77465481	ECs	RRM2low	cell10262
-7.785293589	-12.35881466	ECs	RRM2low	cell10263
-7.897534857	-12.30445713	ECs	RRM2low	cell10264
-7.664841662	-12.10775894	ECs	RRM2low	cell10265
-7.734061728	-11.15485424	ECs	RRM2low	cell10266
-6.790934573	-12.01414055	ECs	RRM2low	cell10267
-7.70028163	-12.22247452	ECs	RRM2low	cell10268
-5.21301795	-12.7359547	ECs	RRM2low	cell10269
-6.822125922	-9.42459816	ECs	RRM2low	cell10270
-12.23028756	-10.67809719	Fibs	RRM2low	cell10271
-7.029345045	-11.20175118	ECs	RRM2low	cell10272
-7.462177286	-10.15218872	ECs	RRM2low	cell10273
-7.672636042	-10.77378506	ECs	RRM2low	cell10274
-12.01408196	-11.71930641	Fibs	RRM2low	cell10275
-5.119119654	-12.68572849	ECs	RRM2low	cell10276
-7.888903151	-11.07128471	ECs	RRM2low	cell10277
-8.292488585	-11.8594746	ECs	RRM2low	cell10278
-7.536848555	-11.10145897	ECs	RRM2low	cell10279
-12.2805977	-12.18367714	Fibs	RRM2low	cell10280
-12.4536028	-13.07874245	Fibs	RRM2low	cell10281
-7.198299418	-11.52069897	ECs	RRM2low	cell10282
-12.39584924	-13.32971615	Fibs	RRM2low	cell10283
-8.256938944	-11.91053719	ECs	RRM2low	cell10284
-7.218112002	-9.509229126	ECs	RRM2low	cell10285
-6.994941244	-10.4289679	ECs	RRM2low	cell10286
-6.462567339	-11.86034245	ECs	RRM2low	cell10287
-5.284350882	-12.56987232	ECs	RRM2low	cell10288
-7.721059809	-11.96298927	ECs	RRM2low	cell10289
-7.699800501	-12.24250549	ECs	RRM2low	cell10290
-7.126820097	-12.26720089	ECs	RRM2low	cell10291
-5.330096732	-12.70633549	ECs	RRM2low	cell10292
-6.735408316	-9.409081879	ECs	RRM2low	cell10293
-7.363530169	-12.14299339	ECs	RRM2low	cell10294
-7.616392145	-11.91518444	ECs	RRM2low	cell10295
-7.533031473	-11.68494743	ECs	RRM2low	cell10296
-7.560992251	-10.3580603	ECs	RRM2low	cell10297
-7.149330149	-11.26190037	ECs	RRM2low	cell10298
-7.107402811	-12.11259884	ECs	RRM2low	cell10299
-3.682238589	-13.62458843	ECs	RRM2low	cell10300
-7.153652678	-11.21608299	ECs	RRM2low	cell10301
-7.999050627	-11.58050388	ECs	RRM2low	cell10302
-8.200033675	-11.92456383	ECs	RRM2low	cell10303
-6.907196055	-10.3011021	ECs	RRM2low	cell10304
-4.448679457	-13.26165241	ECs	RRM2low	cell10305
-7.60803176	-11.53717846	ECs	RRM2low	cell10306
-7.836193571	-11.66386074	ECs	RRM2low	cell10307
-12.36095334	-12.15358299	Fibs	RRM2low	cell10308
-12.41092015	-12.29542202	Fibs	RRM2low	cell10309
-5.977612982	0.640843031	nonMalignant	RRM2low	cell10310
-7.938998709	-12.41667885	ECs	RRM2low	cell10311
-6.670248995	-10.00104851	ECs	RRM2low	cell10312
-8.093306551	-11.95916122	ECs	RRM2low	cell10313
-6.741555224	-9.408111039	ECs	RRM2low	cell10314
-5.37576438	-12.6540255	ECs	RRM2low	cell10315
-7.936420451	-11.45731014	ECs	RRM2low	cell10316
-3.669868479	-13.5898909	ECs	RRM2low	cell10317
-7.718613634	-12.21360249	ECs	RRM2low	cell10318
-7.579163561	-11.4420895	ECs	RRM2low	cell10319
-5.775252829	-12.09942669	ECs	RRM2low	cell10320
-6.786009798	-10.49773735	ECs	RRM2low	cell10321
-7.900963793	-11.44796986	ECs	RRM2low	cell10322
-7.741534243	-10.64275974	ECs	RRM2low	cell10323
-5.417093764	-12.20308441	ECs	RRM2low	cell10324
-6.88392354	-9.436076584	ECs	RRM2low	cell10325
-12.41882516	-12.23537678	Fibs	RRM2low	cell10326
-8.156532297	-12.38492149	ECs	RRM2low	cell10327
-6.202772627	-12.3241219	ECs	RRM2low	cell10328
-8.137013445	-12.40088505	ECs	RRM2low	cell10329
-5.296983252	-12.78617519	ECs	RRM2low	cell10330
-5.276415835	-12.71791977	ECs	RRM2low	cell10331
-8.269257078	-12.17922157	ECs	RRM2low	cell10332
-5.254494677	-12.77630943	ECs	RRM2low	cell10333
-7.470932494	-12.08382744	ECs	RRM2low	cell10334
-5.797013769	-12.30400223	ECs	RRM2low	cell10335
-4.984432707	-12.97626728	ECs	RRM2low	cell10336
-9.136015902	-11.82152313	ECs	RRM2low	cell10337
-6.057957659	-12.29150528	ECs	RRM2low	cell10338
-4.716507445	-12.45137447	ECs	RRM2low	cell10339
-8.276549826	-11.96221012	ECs	RRM2low	cell10340
-8.299951563	-11.86747593	ECs	RRM2low	cell10341
-5.379265795	-12.73056072	ECs	RRM2low	cell10342
-7.806023131	-11.89389175	ECs	RRM2low	cell10343
-6.321900378	-12.14487785	ECs	RRM2low	cell10344
-7.668880473	-9.974667016	ECs	RRM2low	cell10345
-8.176002512	-12.39337009	ECs	RRM2low	cell10346
-5.311049948	-12.61912674	ECs	RRM2low	cell10347
-8.300729285	-11.99113411	ECs	RRM2low	cell10348
-5.352528582	-12.67016548	ECs	RRM2low	cell10349
-6.604868422	-12.0540585	ECs	RRM2low	cell10350
-8.306116114	-12.08278221	ECs	RRM2low	cell10351
-8.167973528	-11.56784195	ECs	RRM2low	cell10352
-5.361547957	-12.59843391	ECs	RRM2low	cell10353
-8.231971274	-12.40624661	ECs	RRM2low	cell10354
-8.348525534	-12.21297306	ECs	RRM2low	cell10355
-5.227291594	-12.42712063	ECs	RRM2low	cell10356
-5.379158507	-12.5795092	ECs	RRM2low	cell10357
-5.382150183	-12.52065796	ECs	RRM2low	cell10358
-8.104766856	-11.64648098	ECs	RRM2low	cell10359
-7.029207716	-12.24095959	ECs	RRM2low	cell10360
-7.372271071	-11.85336727	ECs	RRM2low	cell10361
-5.29300643	-12.51448292	ECs	RRM2low	cell10362
-5.712157259	-12.52132649	ECs	RRM2low	cell10363
-6.556719313	-12.21872562	ECs	RRM2low	cell10364
-7.540755282	-12.18505329	ECs	RRM2low	cell10365
-6.364096175	-12.15691036	ECs	RRM2low	cell10366
-5.241311083	-12.81798691	ECs	RRM2low	cell10367
-5.737712393	-12.34777874	ECs	RRM2low	cell10368
-5.797422419	-12.40805859	ECs	RRM2low	cell10369
-8.330557833	-12.06709713	ECs	RRM2low	cell10370
-5.656817923	-12.41165203	ECs	RRM2low	cell10371
-7.780565272	-10.2716679	ECs	RRM2low	cell10372
-5.213882933	-12.85457081	ECs	RRM2low	cell10373
-5.686025153	-12.38000816	ECs	RRM2low	cell10374
-5.401245127	-12.13442558	ECs	RRM2low	cell10375
-6.440154562	-11.7830872	ECs	RRM2low	cell10376
-8.127709399	-11.39150375	ECs	RRM2low	cell10377
-12.61076261	-12.68673367	Fibs	RRM2low	cell10378
-6.322802553	-12.23142094	ECs	RRM2low	cell10379
-7.279217253	-9.537818375	ECs	RRM2low	cell10380
-7.855203638	-11.65374035	ECs	RRM2low	cell10381
-5.280089388	-12.54255814	ECs	RRM2low	cell10382
-7.050655375	-9.3310532	ECs	RRM2low	cell10383
-6.994253645	-9.800299111	ECs	RRM2low	cell10384
-5.711205492	-12.39888519	ECs	RRM2low	cell10385
-7.063152323	-11.94309086	ECs	RRM2low	cell10386
-8.230612288	-12.40165943	ECs	RRM2low	cell10387
-5.495220194	-12.60470337	ECs	RRM2low	cell10388
-5.328737746	-12.68736881	ECs	RRM2low	cell10389
-5.821651945	-12.39850277	ECs	RRM2low	cell10390
-5.221344004	-12.77541679	ECs	RRM2low	cell10391
-8.24565507	-12.32228416	ECs	RRM2low	cell10392
-8.161382685	-12.31661648	ECs	RRM2low	cell10393
-5.138111124	-12.75956005	ECs	RRM2low	cell10394
-5.515621195	-12.35951752	ECs	RRM2low	cell10395
-4.432342539	-13.59013027	ECs	RRM2low	cell10396
-5.990799914	-12.34893459	ECs	RRM2low	cell10397
-8.144923697	-12.26165432	ECs	RRM2low	cell10398
-6.779817114	-12.1895575	ECs	RRM2low	cell10399
-8.300133238	-12.15992493	ECs	RRM2low	cell10400
-6.137308131	-11.39853233	ECs	RRM2low	cell10401
-6.90261508	-12.08421082	ECs	RRM2low	cell10402
-5.169756899	-12.66666454	ECs	RRM2low	cell10403
-4.851197729	-13.2023148	ECs	RRM2low	cell10404
-8.312438498	-12.17902512	ECs	RRM2low	cell10405
-8.258906851	-12.25332874	ECs	RRM2low	cell10406
-8.028630267	-11.10993713	ECs	RRM2low	cell10407
-6.917069445	-12.18689579	ECs	RRM2low	cell10408
-5.060622702	-12.79252285	ECs	RRM2low	cell10409
-8.269522677	-11.88198799	ECs	RRM2low	cell10410
-5.650639544	-12.35408539	ECs	RRM2low	cell10411
-4.235678444	-13.40090794	ECs	RRM2low	cell10412
-4.471416006	-12.78599876	ECs	RRM2low	cell10413
-4.221137295	-12.84628624	ECs	RRM2low	cell10414
-5.841808329	-12.25925297	ECs	RRM2low	cell10415
-4.944015036	-13.0623526	ECs	RRM2low	cell10416
-6.429955492	-9.330232087	ECs	RRM2low	cell10417
-4.468307505	-12.80957073	ECs	RRM2low	cell10418
-5.270634661	-12.82569737	ECs	RRM2low	cell10419
-4.037155638	-13.38473457	ECs	RRM2low	cell10420
-7.486991415	-12.43039364	ECs	RRM2low	cell10421
-4.443977843	-12.94931168	ECs	RRM2low	cell10422
-6.407734881	-11.92156166	ECs	RRM2low	cell10423
-6.307053099	-10.9000668	ECs	RRM2low	cell10424
-4.16057087	-13.74213833	ECs	RRM2low	cell10425
-4.588299284	-12.5666737	ECs	RRM2low	cell10426
-4.910664091	-13.25920147	ECs	RRM2low	cell10427
-8.233208666	-11.69536251	ECs	RRM2low	cell10428
-7.692997942	-10.14027256	ECs	RRM2low	cell10429
-8.232148657	-11.76147694	ECs	RRM2low	cell10430
-6.578508387	-11.7537207	ECs	RRM2low	cell10431
-4.3289888	-13.48452992	ECs	RRM2low	cell10432
-12.56515695	-12.97199291	Fibs	RRM2low	cell10433
-7.091865549	-9.436356011	ECs	RRM2low	cell10434
-7.982452402	-12.29048294	ECs	RRM2low	cell10435
-4.442569743	-13.23207039	ECs	RRM2low	cell10436
-4.13574029	-13.28298992	ECs	RRM2low	cell10437
-4.116169463	-13.62427754	ECs	RRM2low	cell10438
-4.263889561	-13.46335739	ECs	RRM2low	cell10439
-4.15409566	-13.61217445	ECs	RRM2low	cell10440
-7.83388711	-12.35874504	ECs	RRM2low	cell10441
-6.515140066	-11.80205387	ECs	RRM2low	cell10442
-4.837003241	-13.3130154	ECs	RRM2low	cell10443
-8.200148115	-12.10276836	ECs	RRM2low	cell10444
-4.605865965	-13.48494572	ECs	RRM2low	cell10445
-4.390985976	-13.40956062	ECs	RRM2low	cell10446
-4.557819853	-12.96208901	ECs	RRM2low	cell10447
-4.446119318	-13.04760498	ECs	RRM2low	cell10448
-7.563560973	-11.73883289	ECs	RRM2low	cell10449
-4.873831282	-12.63595623	ECs	RRM2low	cell10450
-6.982942114	-10.49110931	ECs	RRM2low	cell10451
-5.591211329	-12.21806568	ECs	RRM2low	cell10452
-6.713350783	-11.41785759	ECs	RRM2low	cell10453
-7.964160929	-11.53998703	ECs	RRM2low	cell10454
-8.06087924	-12.49815888	ECs	RRM2low	cell10455
-4.743194113	-13.3705687	ECs	RRM2low	cell10456
-4.8892727	-13.07996983	ECs	RRM2low	cell10457
-8.239843855	-11.98127884	ECs	RRM2low	cell10458
-5.021716605	-12.94502873	ECs	RRM2low	cell10459
-4.076001416	-12.99928898	ECs	RRM2low	cell10460
-4.448302279	-12.76408905	ECs	RRM2low	cell10461
-4.293858538	-13.27230686	ECs	RRM2low	cell10462
-3.678629647	-13.37305206	ECs	RRM2low	cell10463
-5.09836627	-12.74226803	ECs	RRM2low	cell10464
-4.835702906	-12.98101372	ECs	RRM2low	cell10465
-4.039857636	-13.53655953	ECs	RRM2low	cell10466
-6.298116694	-12.00037521	ECs	RRM2low	cell10467
-5.460434923	-12.55922646	ECs	RRM2low	cell10468
-4.485046397	-13.07341808	ECs	RRM2low	cell10469
-7.529656897	-11.24291939	ECs	RRM2low	cell10470
-7.506626616	-11.16865009	ECs	RRM2low	cell10471
-3.889479647	-13.60223526	ECs	RRM2low	cell10472
-5.646661291	-12.63521713	ECs	RRM2low	cell10473
-4.515140066	-13.07826656	ECs	RRM2low	cell10474
-4.069112549	-13.7465033	ECs	RRM2low	cell10475
-5.336085806	-12.75095791	ECs	RRM2low	cell10476
-7.400853167	-9.790751877	ECs	RRM2low	cell10477
-5.634712229	-12.3429789	ECs	RRM2low	cell10478
-4.924211512	-12.99044746	ECs	RRM2low	cell10479
-7.261645804	-12.12094349	ECs	RRM2low	cell10480
-4.869104395	-12.51197857	ECs	RRM2low	cell10481
-7.990379343	-12.42534489	ECs	RRM2low	cell10482
-4.744332323	-13.39931435	ECs	RRM2low	cell10483
-4.339192639	-13.38897652	ECs	RRM2low	cell10484
-6.991906653	-11.36333412	ECs	RRM2low	cell10485
-7.89186431	-12.32866425	ECs	RRM2low	cell10486
-5.30155469	-12.4364819	ECs	RRM2low	cell10487
-7.473578463	-12.20000404	ECs	RRM2low	cell10488
-4.29178978	-13.1603331	ECs	RRM2low	cell10489
-4.55338193	-12.84110779	ECs	RRM2low	cell10490
-7.0929494	-9.628076973	ECs	RRM2low	cell10491
-6.898172388	-9.73373169	ECs	RRM2low	cell10492
-6.788496981	-11.62402004	ECs	RRM2low	cell10493
-8.210582743	-12.02967209	ECs	RRM2low	cell10494
-4.820793162	-13.29779667	ECs	RRM2low	cell10495
-3.986282358	-13.48201222	ECs	RRM2low	cell10496
-7.842278014	-10.77389473	ECs	RRM2low	cell10497
-4.431622992	-13.04466385	ECs	RRM2low	cell10498
-5.556563387	-12.6778006	ECs	RRM2low	cell10499
-4.241161118	-13.64848274	ECs	RRM2low	cell10500
-4.242604266	-13.43894047	ECs	RRM2low	cell10501
-4.110941658	-13.45969051	ECs	RRM2low	cell10502
-12.56347657	-12.9604916	Fibs	RRM2low	cell10503
-4.760638724	-12.78033012	ECs	RRM2low	cell10504
-7.807498465	-12.29774899	ECs	RRM2low	cell10505
-6.711092005	-9.703340951	ECs	RRM2low	cell10506
-4.585282336	-13.13723225	ECs	RRM2low	cell10507
-6.872244368	-12.0362677	ECs	RRM2low	cell10508
-5.356920729	-12.70267529	ECs	RRM2low	cell10509
-7.856536875	-11.96540588	ECs	RRM2low	cell10510
-5.446789751	-12.07825798	ECs	RRM2low	cell10511
-5.410425673	-12.50654358	ECs	RRM2low	cell10512
-7.950640688	-11.1053204	ECs	RRM2low	cell10513
-7.971476565	-11.39022774	ECs	RRM2high	cell10514
-8.002481947	-11.9807486	ECs	RRM2high	cell10515
-7.055729399	-9.435873452	ECs	RRM2high	cell10516
-12.5403328	-12.57465691	Fibs	RRM2high	cell10517
-8.153814802	-11.89029926	ECs	RRM2high	cell10518
-8.065092573	-12.24576801	ECs	RRM2high	cell10519
3.890339842	7.326118049	CD4s	RRM2high	cell10520
-12.74906827	-10.28082127	Fibs	RRM2high	cell10521
-12.92080022	-9.793680611	Fibs	RRM2high	cell10522
-7.001343737	-9.536456528	ECs	RRM2high	cell10523
-12.20406152	-13.42485279	Fibs	RRM2high	cell10524
-12.26585866	-12.14375824	Fibs	RRM2high	cell10525
-8.018875132	-12.41126961	ECs	RRM2high	cell10526
-6.996361266	-9.446134034	ECs	RRM2high	cell10527
-6.742680559	-9.866493645	ECs	RRM2high	cell10528
-7.0524788	-10.71705956	ECs	RRM2high	cell10529
-12.34487248	-13.33361763	Fibs	RRM2high	cell10530
-7.334896098	-11.70002407	ECs	RRM2high	cell10531
-7.260824213	-10.45291084	ECs	RRM2high	cell10532
-12.2290249	-13.37239212	Fibs	RRM2high	cell10533
-12.46200563	-12.49637646	Fibs	RRM2high	cell10534
-7.568374644	-12.4258017	ECs	RRM2high	cell10535
-1.897654901	2.927809295	CD8s	RRM2high	cell10536
-12.30759812	-13.15193886	Fibs	RRM2high	cell10537
-12.12386323	-11.27201408	Fibs	RRM2high	cell10538
-12.171937	-11.96941608	Fibs	RRM2high	cell10539
-2.115038047	2.804468688	CD8s	RRM2high	cell10540
-12.31319524	-13.28074974	Fibs	RRM2high	cell10541
-6.775456915	-9.862334672	ECs	RRM2high	cell10542
-12.43516065	-13.06255859	Fibs	RRM2high	cell10543
-6.924651156	-9.922110978	ECs	RRM2high	cell10544
-12.32584668	-11.82651562	Fibs	RRM2high	cell10545
-12.23104001	-12.0932898	Fibs	RRM2high	cell10546
-12.24710561	-13.34069866	Fibs	RRM2high	cell10547
-6.716514597	-9.9423098	ECs	RRM2high	cell10548
-8.080025683	-12.35460228	ECs	RRM2high	cell10549
-7.758614073	-11.18869061	ECs	RRM2high	cell10550
-12.89536191	-9.826752129	Fibs	RRM2high	cell10551
-12.2019663	-13.43988174	Fibs	RRM2high	cell10552
-7.726475725	-10.30256313	ECs	RRM2high	cell10553
-12.81293584	-10.20953125	Fibs	RRM2high	cell10554
-7.278648863	-11.3349194	ECs	RRM2high	cell10555
-12.47968579	-12.44597	Fibs	RRM2high	cell10556
-7.992655764	-11.88920063	ECs	RRM2high	cell10557
-12.49769975	-12.67079872	Fibs	RRM2high	cell10558
-7.858522425	-12.32653088	ECs	RRM2high	cell10559
-7.885301123	-12.09643787	ECs	RRM2high	cell10560
-12.64107801	-10.25975365	Fibs	RRM2high	cell10561
-12.31609059	-12.22056812	Fibs	RRM2high	cell10562
-12.28223611	-11.02103371	Fibs	RRM2high	cell10563
-7.08369113	-9.69386715	ECs	RRM2high	cell10564
-12.23963548	-13.41178841	Fibs	RRM2high	cell10565
-12.38767053	-13.32219452	Fibs	RRM2high	cell10566
-12.12263967	-12.0187344	Fibs	RRM2high	cell10567
-12.50623895	-10.37261528	Fibs	RRM2high	cell10568
-7.271475325	-12.02455181	ECs	RRM2high	cell10569
-12.28317834	-13.38329643	Fibs	RRM2high	cell10570
-12.45186902	-12.47614998	Fibs	RRM2high	cell10571
-12.3939581	-12.37592358	Fibs	RRM2high	cell10572
-1.91803957	3.054886875	CD8s	RRM2high	cell10573
-4.003909121	-13.80658573	ECs	RRM2high	cell10574
-12.37452603	-12.61059517	Fibs	RRM2high	cell10575
-12.17035581	-12.0033831	Fibs	RRM2high	cell10576
-12.43115712	-12.6841349	Fibs	RRM2high	cell10577
-6.785580645	-9.305520478	ECs	RRM2high	cell10578
-3.961649189	-13.70389694	ECs	RRM2high	cell10579
-7.918629656	-12.54264206	ECs	RRM2high	cell10580
-12.5546732	-12.82124275	Fibs	RRM2high	cell10581
-12.29516698	-13.24177784	Fibs	RRM2high	cell10582
-4.562421332	-13.07857365	ECs	RRM2high	cell10583
-12.1993599	-13.36639446	Fibs	RRM2high	cell10584
-7.131138811	-12.09016556	ECs	RRM2high	cell10585
-7.616164694	-11.94278568	ECs	RRM2high	cell10586
